web-scraper-order,web-scraper-start-url,Links de cada linha,Links de cada linha-href,Nome da linha,Nome da rua
"1616976673-143","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","841 Nova Olinda / TI Xambá","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-841_NOVA_OLINDA_TI_XAMB%C3%81-Recife-1662-774895-292803-0","841 Nova Olinda / TI Xambá",""
"1616976895-230","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","311 Bongi (Afogados)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-311_BONGI_AFOGADOS-Recife-1662-774895-292690-0","311 Bongi (Afogados)",""
"1616976380-24","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","2467 Chã de Cruz / TI Camaragibe","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-2467_CH%C3%83_DE_CRUZ_TI_CAMARAGIBE-Recife-1662-774895-33663271-0","2467 Chã de Cruz / TI Camaragibe",""
"1616977150-323","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","108 TI Barro / CEASA","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-108_TI_BARRO_CEASA-Recife-1662-774895-482390-0","108 TI BARRO / CEASA",""
"1616976613-119","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","1900 TI PE-15 (PCR) (Parador)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-1900_TI_PE_15_PCR_PARADOR-Recife-1662-774895-37231637-0","1900 TI PE-15 (PCR) (Parador)",""
"1616976836-208","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","412 San Martin / TI Getúlio Vargas","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-412_SAN_MARTIN_TI_GET%C3%9ALIO_VARGAS-Recife-1662-774895-40012693-0","412 SAN MARTIN / TI GETÚLIO VARGAS",""
"1616976739-170","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","714 Alto José Bonifácio (Av. Norte)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-714_ALTO_JOS%C3%89_BONIF%C3%81CIO_AV_NORTE-Recife-1662-774895-292956-0","714 ALTO JOSÉ BONIFÁCIO (AV. NORTE)",""
"1616976675-144","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","831 Aguazinha / TI Xambá","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-831_AGUAZINHA_TI_XAMB%C3%81-Recife-1662-774895-292765-0","831 AGUAZINHA / TI XAMBÁ",""
"1616977217-350","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","026 TI Aeroporto / TI Joana Bezerra","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-026_TI_AEROPORTO_TI_JOANA_BEZERRA-Recife-1662-774895-22921437-0","026 TI AEROPORTO / TI JOANA BEZERRA",""
"1616976700-154","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","780 Alto Santa Terezinha / Derby","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-780_ALTO_SANTA_TEREZINHA_DERBY-Recife-1662-774895-292910-0","780 ALTO SANTA TEREZINHA / DERBY",""
"1616976539-88","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","1955 Engenho Maranguape / TI Pelópidas","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-1955_ENGENHO_MARANGUAPE_TI_PEL%C3%93PIDAS-Recife-1662-774895-292978-0","1955 Engenho Maranguape / TI Pelópidas",""
"1616976707-157","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","745 Alto José Bonifácio (Bacurau)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-745_ALTO_JOS%C3%89_BONIF%C3%81CIO_BACURAU-Recife-1662-774895-292932-0","745 ALTO JOSÉ BONIFÁCIO (BACURAU)",""
"1616976393-29","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","2459 TI Cosme e Damião / TI Caxangá","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-2459_TI_COSME_E_DAMI%C3%83O_TI_CAXANG%C3%81-Recife-1662-774895-506334-0","2459 TI COSME E DAMIÃO / TI CAXANGÁ",""
"1616976938-246","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","244 Alto do Vento / TI Cavaleiro","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-244_ALTO_DO_VENTO_TI_CAVALEIRO-Recife-1662-774895-506329-0","244 Alto do Vento / TI Cavaleiro",""
"1616976804-195","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","524 Sítio dos Pintos (Dois Irmãos)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-524_S%C3%8DTIO_DOS_PINTOS_DOIS_IRM%C3%83OS-Recife-1662-774895-582469-0","524 Sítio dos Pintos (Dois Irmãos)",""
"1616976792-191","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","604 Alto Burity / TI Macaxeira","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-604_ALTO_BURITY_TI_MACAXEIRA-Recife-1662-774895-33663226-0","604 ALTO BURITY / TI MACAXEIRA",""
"1616976737-169","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","715 Alto Santa Terezinha (Bacurau)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-715_ALTO_SANTA_TEREZINHA_BACURAU-Recife-1662-774895-292946-0","715 ALTO SANTA TEREZINHA (BACURAU)",""
"1616976599-113","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","1909 TI Pelópidas / TI Joana Bezerra","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-1909_TI_PEL%C3%93PIDAS_TI_JOANA_BEZERRA-Recife-1662-774895-292963-0","1909 TI Pelópidas / TI Joana Bezerra",""
"1616976749-174","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","710 Beberibe / Derby (Joana Bezerra)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-710_BEBERIBE_DERBY_JOANA_BEZERRA-Recife-1662-774895-30585715-0","710 BEBERIBE / DERBY (JOANA BEZERRA)",""
"1616977076-293","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","157 Gaibu / TI Cabo","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-157_GAIBU_TI_CABO-Recife-1662-774895-292674-0","157 GAIBU / TI CABO",""
"1616977229-355","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","014 Brasília (Conde da Boa Vista)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-014_BRAS%C3%8DLIA_CONDE_DA_BOA_VISTA-Recife-1662-774895-638309-0","014 Brasília (Conde da Boa Vista)",""
"1616976901-231","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","303 Curado II / TI Caxangá (BR-232)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-303_CURADO_II_TI_CAXANG%C3%81_BR_232-Recife-1662-774895-609758-0","303 Curado II / TI Caxangá (BR-232)",""
"1616976972-258","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","214 UR-02 / Ibura (Opcional)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-214_UR_02_IBURA_OPCIONAL-Recife-1662-774895-493409-0","214 UR-02 / IBURA (OPCIONAL)",""
"1616976890-229","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","312 Mustardinha","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-312_MUSTARDINHA-Recife-1662-774895-292649-0","312 Mustardinha",""
"1616976628-125","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","902 Mirueira / TI Macaxeira","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-902_MIRUEIRA_TI_MACAXEIRA-Recife-1662-774895-572351-0","902 MIRUEIRA / TI MACAXEIRA",""
"1616976587-108","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","1918 TI Igarassu (Circular)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-1918_TI_IGARASSU_CIRCULAR-Recife-1662-774895-292806-0","1918 TI IGARASSU (CIRCULAR)",""
"1616976609-117","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","1904 Igarassu / Nova Cruz","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-1904_IGARASSU_NOVA_CRUZ-Recife-1662-774895-292770-0","1904 IGARASSU / NOVA CRUZ",""
"1616976385-26","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","2464 Jardim Teresópolis / TI Caxangá","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-2464_JARDIM_TERES%C3%93POLIS_TI_CAXANG%C3%81-Recife-1662-774895-292966-0","2464 Jardim Teresópolis / TI Caxangá",""
"1616976596-112","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","1911 Ouro Preto (Cohab)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-1911_OURO_PRETO_COHAB-Recife-1662-774895-292739-0","1911 OURO PRETO (COHAB)",""
"1616977093-300","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","146 UR-11 (Bacurau)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-146_UR_11_BACURAU-Recife-1662-774895-292673-0","146 UR-11 (BACURAU)",""
"1616976843-211","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","363 TI TIP / Curado IV (Av. 01)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-363_TI_TIP_CURADO_IV_AV_01-Recife-1662-774895-774496-0","363 TI TIP / Curado IV (Av. 01)",""
"1616976826-204","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","511 Alto do Mandú (Circular)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-511_ALTO_DO_MAND%C3%9A_CIRCULAR-Recife-1662-774895-39403826-0","511 Alto do Mandú (Circular)",""
"1616976621-122","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","914 TI PE-15 / TI Afogados","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-914_TI_PE_15_TI_AFOGADOS-Recife-1662-774895-609756-0","914 TI PE-15 / TI Afogados",""
"1616977197-342","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","044 Massangana (Boa Vista)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-044_MASSANGANA_BOA_VISTA-Recife-1662-774895-292785-0","044 MASSANGANA (BOA VISTA)",""
"1616977138-318","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","118 Prazeres / Boa Viagem","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-118_PRAZERES_BOA_VIAGEM-Recife-1662-774895-292767-0","118 PRAZERES / BOA VIAGEM",""
"1616976640-130","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","884 Jardim Brasil / Rio Doce","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-884_JARDIM_BRASIL_RIO_DOCE-Recife-1662-774895-292834-0","884 Jardim Brasil / Rio Doce",""
"1616976752-175","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","700 Beberibe / Afogados","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-700_BEBERIBE_AFOGADOS-Recife-1662-774895-292751-0","700 Beberibe / Afogados",""
"1616976948-250","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","233 Cavaleiro (Bacurau)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-233_CAVALEIRO_BACURAU-Recife-1662-774895-292746-0","233 CAVALEIRO (BACURAU)",""
"1616977194-341","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","049 TI TIP / Moreno (BR-232)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-049_TI_TIP_MORENO_BR_232-Recife-1662-774895-743618-0","049 TI TIP / MORENO (BR-232)",""
"1616976403-33","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","2446 UR-07 (Várzea) / TI CDU","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-2446_UR_07_V%C3%81RZEA_TI_CDU-Recife-1662-774895-2285330-0","2446 UR-07 (VÁRZEA) / TI CDU",""
"1616977205-345","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","037 Comportas / TI Cajueiro Seco","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-037_COMPORTAS_TI_CAJUEIRO_SECO-Recife-1662-774895-33663260-0","037 COMPORTAS / TI CAJUEIRO SECO",""
"1616976357-15","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","2488 Vila da Fábrica / TI Caxangá","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-2488_VILA_DA_F%C3%81BRICA_TI_CAXANG%C3%81-Recife-1662-774895-601887-0","2488 Vila da Fábrica / TI Caxangá",""
"1616976929-242","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","252 Vila Rica / TI Jaboatão","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-252_VILA_RICA_TI_JABOAT%C3%83O-Recife-1662-774895-645227-0","252 VILA RICA / TI JABOATÃO",""
"1616976831-206","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","440 CDU / Caxangá / Boa Viagem","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-440_CDU_CAXANG%C3%81_BOA_VIAGEM-Recife-1662-774895-292870-0","440 CDU / CAXANGÁ / BOA VIAGEM",""
"1616976884-228","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","313 San Martin (Abdias de Carvalho)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-313_SAN_MARTIN_ABDIAS_DE_CARVALHO-Recife-1662-774895-292954-0","313 San Martin (Abdias de Carvalho)",""
"1616976457-55","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","1998 Caetés III / TI Abreu e Lima","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-1998_CAET%C3%89S_III_TI_ABREU_E_LIMA-Recife-1662-774895-582467-0","1998 CAETÉS III / TI ABREU E LIMA",""
"1616976425-42","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","2427 Monsenhor Fabrício (Bacurau)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-2427_MONSENHOR_FABR%C3%8DCIO_BACURAU-Recife-1662-774895-547892-0","2427 MONSENHOR FABRÍCIO (BACURAU)",""
"1616977140-319","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","117 Circular (Prefeitura / Cabugá)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-117_CIRCULAR_PREFEITURA_CABUG%C3%81-Recife-1662-774895-547893-0","117 CIRCULAR (PREFEITURA / CABUGÁ)",""
"1616976941-247","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","243 Vila Dois Carneiros","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-243_VILA_DOIS_CARNEIROS-Recife-1662-774895-292747-0","243 VILA DOIS CARNEIROS",""
"1616976710-158","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","744 Dois Unidos (Bacurau)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-744_DOIS_UNIDOS_BACURAU-Recife-1662-774895-292781-0","744 Dois Unidos (Bacurau)",""
"1616976848-213","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","361 TI TIP / Curado IV (Rua 14)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-361_TI_TIP_CURADO_IV_RUA_14-Recife-1662-774895-619354-0","361 TI TIP / Curado IV (Rua 14)",""
"1616976702-155","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","760 Dois Unidos / Derby","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-760_DOIS_UNIDOS_DERBY-Recife-1662-774895-292752-0","760 Dois Unidos / Derby",""
"1616976347-11","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","2493 Tiúma / TI Camaragibe","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-2493_TI%C3%9AMA_TI_CAMARAGIBE-Recife-1662-774895-292795-0","2493 TIÚMA / TI CAMARAGIBE",""
"1616976991-266","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","203 Zumbi do Pacheco / TI Barro (Loteamento)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-203_ZUMBI_DO_PACHECO_TI_BARRO_LOTEAMENTO-Recife-1662-774895-634117-0","203 Zumbi do Pacheco / TI Barro (Loteamento)",""
"1616976322-1","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","J001 Ponte dos Carvalhos / Prazeres (Barra de Jangada)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-J001_PONTE_DOS_CARVALHOS_PRAZERES_BARRA_DE_JANGADA-Recife-1662-774895-33663397-0","J001 Ponte dos Carvalhos / Prazeres (Barra de Jangada)",""
"1616976339-8","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","4123 Três Carneiros Baixo (Cais de Santa Rita)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-4123_TR%C3%8AS_CARNEIROS_BAIXO_CAIS_DE_SANTA_RITA-Recife-1662-774895-27651595-0","4123 Três Carneiros Baixo (Cais de Santa Rita)",""
"1616976440-48","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","2419 Matriz da Luz / TI Camaragibe","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-2419_MATRIZ_DA_LUZ_TI_CAMARAGIBE-Recife-1662-774895-292942-0","2419 Matriz da Luz / TI Camaragibe",""
"1616976801-194","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","532 Casa Amarela (Cabugá)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-532_CASA_AMARELA_CABUG%C3%81-Recife-1662-774895-292776-0","532 CASA AMARELA (CABUGÁ)",""
"1616977118-310","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","131 UR-02 (Bacurau)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-131_UR_02_BACURAU-Recife-1662-774895-572350-0","131 UR-02 (BACURAU)",""
"1616977214-349","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","031 Shopping Center (Terminal Residencial Boa Viagem)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-031_SHOPPING_CENTER_TERMINAL_RESIDENCIAL_BOA_VIAGEM-Recife-1662-774895-1856676-0","031 Shopping Center (Terminal Residencial Boa Viagem)",""
"1616976989-265","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","205 UR-05 / TI Barro (BR-101)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-205_UR_05_TI_BARRO_BR_101-Recife-1662-774895-638308-0","205 UR-05 / TI BARRO (BR-101)",""
"1616977167-330","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","080 TI Joana Bezerra / Boa Viagem","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-080_TI_JOANA_BEZERRA_BOA_VIAGEM-Recife-1662-774895-482397-0","080 TI JOANA BEZERRA / BOA VIAGEM",""
"1616976658-137","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","852 Caixa D'água / TI Xambá","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-852_CAIXA_D_%C3%81GUA_TI_XAMB%C3%81-Recife-1662-774895-638307-0","852 CAIXA D'ÁGUA / TI XAMBÁ",""
"1616977199-343","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","041 Setúbal (Opcional)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-041_SET%C3%9ABAL_OPCIONAL-Recife-1662-774895-26647900-0","041 SETÚBAL (OPCIONAL)",""
"1616977182-336","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","063 Jardim Piedade (Bacurau)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-063_JARDIM_PIEDADE_BACURAU-Recife-1662-774895-292817-0","063 Jardim Piedade (Bacurau)",""
"1616976764-180","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","640 Guabiraba / Derby (Joana Bezerra)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-640_GUABIRABA_DERBY_JOANA_BEZERRA-Recife-1662-774895-30585714-0","640 GUABIRABA / DERBY (JOANA BEZERRA)",""
"1616976717-161","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","741 Dois Unidos","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-741_DOIS_UNIDOS-Recife-1662-774895-292650-0","741 Dois Unidos",""
"1616977006-272","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","196 Nossa Senhora do Ó / TI Cabo","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-196_NOSSA_SENHORA_DO_%C3%93_TI_CABO-Recife-1662-774895-506328-0","196 Nossa Senhora do Ó / TI Cabo",""
"1616976668-141","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","843 Alto da Bondade / TI Xambá","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-843_ALTO_DA_BONDADE_TI_XAMB%C3%81-Recife-1662-774895-582462-0","843 Alto da Bondade / TI Xambá",""
"1616976472-61","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","1987 TI Rio Doce (Príncipe)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-1987_TI_RIO_DOCE_PR%C3%8DNCIPE-Recife-1662-774895-601884-0","1987 TI RIO DOCE (PRÍNCIPE)",""
"1616977021-278","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","181 Cabo (Cohab) / TI Cajueiro Seco","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-181_CABO_COHAB_TI_CAJUEIRO_SECO-Recife-1662-774895-292950-0","181 CABO (COHAB) / TI CAJUEIRO SECO",""
"1616976395-30","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","2457 São Lourenço (Bacurau)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-2457_S%C3%83O_LOUREN%C3%87O_BACURAU-Recife-1662-774895-292809-0","2457 SÃO LOURENÇO (BACURAU)",""
"1616976390-28","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","2462 Loteamento Santos Cosme e Damião (Bacurau)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-2462_LOTEAMENTO_SANTOS_COSME_E_DAMI%C3%83O_BACURAU-Recife-1662-774895-1856681-0","2462 LOTEAMENTO SANTOS COSME E DAMIÃO (BACURAU)",""
"1616977090-299","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","149 TI Cavaleiro / Zumbi do Pacheco","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-149_TI_CAVALEIRO_ZUMBI_DO_PACHECO-Recife-1662-774895-688005-0","149 TI Cavaleiro / Zumbi do Pacheco",""
"1616976934-244","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","250 Santo Aleixo (Luz) / TI Jaboatão","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-250_SANTO_ALEIXO_LUZ_TI_JABOAT%C3%83O-Recife-1662-774895-44015728-0","250 SANTO ALEIXO (LUZ) / TI JABOATÃO",""
"1616976521-81","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","1966 TI Rio Doce (Circular)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-1966_TI_RIO_DOCE_CIRCULAR-Recife-1662-774895-547886-0","1966 TI RIO DOCE (CIRCULAR)",""
"1616977003-271","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","198 Ipojuca / TI Cabo","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-198_IPOJUCA_TI_CABO-Recife-1662-774895-292699-0","198 IPOJUCA / TI CABO",""
"1616976548-92","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","1945 Jaguarana (Alameda) / TI Pelópidas","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-1945_JAGUARANA_ALAMEDA_TI_PEL%C3%93PIDAS-Recife-1662-774895-292986-0","1945 Jaguarana (Alameda) / TI Pelópidas",""
"1616976744-172","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","712 Alto Santa Terezinha","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-712_ALTO_SANTA_TEREZINHA-Recife-1662-774895-292763-0","712 ALTO SANTA TEREZINHA",""
"1616976444-50","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","2416 Roda de Fogo / TI Getúlio Vargas","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-2416_RODA_DE_FOGO_TI_GET%C3%9ALIO_VARGAS-Recife-1662-774895-704982-0","2416 Roda de Fogo / TI Getúlio Vargas",""
"1616977112-308","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","136 UR-05 / TI Tancredo Neves","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-136_UR_05_TI_TANCREDO_NEVES-Recife-1662-774895-292838-0","136 UR-05 / TI Tancredo Neves",""
"1616976926-241","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","254 Jaboatão (Bacurau)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-254_JABOAT%C3%83O_BACURAU-Recife-1662-774895-292720-0","254 JABOATÃO (BACURAU)",""
